,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
4144,2022,3,28,7,0,53,642,192,53,642,192,0,-12.600000000000001,77.53,0,0.1,3.8000000000000003,0.30000000000000004,302,48.36,-3.2,1014,,,,,,,,,,,,,,,,,,,,,,,,
4145,2022,3,28,7,30,65,753,299,65,753,299,0,-12.600000000000001,71.87,0,0.1,4,0.30000000000000004,302,46.26,-2.6,1014,,,,,,,,,,,,,,,,,,,,,,,,
4146,2022,3,28,8,0,99,689,376,75,825,406,0,-12.8,66.31,0,0.1,4.1000000000000005,0.30000000000000004,302,43.28,-2,1014,,,,,,,,,,,,,,,,,,,,,,,,
4147,2022,3,28,8,30,257,171,340,82,876,508,4,-12.8,60.9,0,0.1,4.2,0.30000000000000004,300,41.72,-1.5,1014,,,,,,,,,,,,,,,,,,,,,,,,
4148,2022,3,28,9,0,281,69,320,89,912,603,5,-12.700000000000001,55.72,0,0.1,4.2,0.30000000000000004,298,40.82,-1,1014,,,,,,,,,,,,,,,,,,,,,,,,
4149,2022,3,28,9,30,334,202,461,94,940,687,4,-12.700000000000001,50.870000000000005,0,0.1,4.3,0.30000000000000004,296,39.6,-0.6000000000000001,1013,,,,,,,,,,,,,,,,,,,,,,,,
4150,2022,3,28,10,0,303,116,383,98,960,759,8,-12.100000000000001,46.47,21,0.1,4.4,0.30000000000000004,294,40.5,-0.30000000000000004,1013,,,,,,,,,,,,,,,,,,,,,,,,
4151,2022,3,28,10,30,367,172,493,103,973,818,4,-12.100000000000001,42.67,11,0.1,4.5,0.30000000000000004,292,39.63,0,1013,,,,,,,,,,,,,,,,,,,,,,,,
4152,2022,3,28,11,0,316,439,654,106,978,859,7,-11.4,39.67,0,0.1,4.5,0.30000000000000004,290,41.07,0.30000000000000004,1012,,,,,,,,,,,,,,,,,,,,,,,,
4153,2022,3,28,11,30,353,163,482,110,973,880,8,-11.4,37.660000000000004,4,0.1,4.6000000000000005,0.4,290,40.480000000000004,0.5,1012,,,,,,,,,,,,,,,,,,,,,,,,
4154,2022,3,28,12,0,278,105,362,112,971,890,8,-10.9,36.800000000000004,0,0.1,4.7,0.4,290,41.81,0.6000000000000001,1012,,,,,,,,,,,,,,,,,,,,,,,,
4155,2022,3,28,12,30,321,148,439,114,966,884,8,-10.9,37.19,0,0.1,4.9,0.4,291,41.51,0.7000000000000001,1012,,,,,,,,,,,,,,,,,,,,,,,,
4156,2022,3,28,13,0,297,492,681,117,955,861,8,-10.9,38.78,0,0.1,5,0.4,292,41.7,0.7000000000000001,1012,,,,,,,,,,,,,,,,,,,,,,,,
4157,2022,3,28,13,30,258,301,484,114,945,823,8,-10.9,41.43,11,0.1,5.1000000000000005,0.4,294,42.61,0.4,1012,,,,,,,,,,,,,,,,,,,,,,,,
4158,2022,3,28,14,0,268,233,433,112,938,776,8,-11.5,44.94,0,0.1,5.2,0.30000000000000004,297,41.31,0.1,1012,,,,,,,,,,,,,,,,,,,,,,,,
4159,2022,3,28,14,30,179,481,494,107,923,711,0,-11.5,49.13,0,0.1,5.300000000000001,0.30000000000000004,299,42.26,-0.2,1013,,,,,,,,,,,,,,,,,,,,,,,,
4160,2022,3,28,15,0,123,346,327,101,900,632,0,-12.600000000000001,53.82,0,0.1,5.300000000000001,0.30000000000000004,302,39.33,-0.4,1013,,,,,,,,,,,,,,,,,,,,,,,,
4161,2022,3,28,15,30,126,614,443,93,867,541,0,-12.600000000000001,58.88,0,0.1,5.2,0.30000000000000004,303,40.53,-0.8,1014,,,,,,,,,,,,,,,,,,,,,,,,
4162,2022,3,28,16,0,130,185,210,84,822,442,7,-13.200000000000001,64.21000000000001,0,0.1,5,0.30000000000000004,305,40.1,-1.3,1014,,,,,,,,,,,,,,,,,,,,,,,,
4163,2022,3,28,16,30,134,163,190,74,760,337,8,-13.100000000000001,69.72,0,0.1,4.7,0.30000000000000004,306,41.33,-1.7000000000000002,1015,,,,,,,,,,,,,,,,,,,,,,,,
4164,2022,3,28,17,0,78,352,167,61,669,230,8,-13.3,75.34,0,0.1,4.4,0.30000000000000004,307,41.95,-2.1,1015,,,,,,,,,,,,,,,,,,,,,,,,
4165,2022,3,28,17,30,42,51,50,45,522,127,8,-13.3,81.01,36,0.1,3.9000000000000004,0.30000000000000004,308,44.550000000000004,-2.9000000000000004,1016,,,,,,,,,,,,,,,,,,,,,,,,
4166,2022,3,28,18,0,25,123,32,25,254,40,0,-12.9,86.63,61,0.1,3.3000000000000003,0.30000000000000004,308,48.34,-3.6,1017,,,,,,,,,,,,,,,,,,,,,,,,
4167,2022,3,28,18,30,0,0,0,0,0,0,0,-12.9,92.59,7,0.1,3.1,0.30000000000000004,309,49.07,-3.8000000000000003,1017,,,,,,,,,,,,,,,,,,,,,,,,
4168,2022,3,28,19,0,0,0,0,0,0,0,0,-12.200000000000001,98.26,0,0.09,2.9000000000000004,0.30000000000000004,309,52.620000000000005,-3.9000000000000004,1017,,,,,,,,,,,,,,,,,,,,,,,,
4169,2022,3,28,19,30,0,0,0,0,0,0,0,-12.200000000000001,103.84,0,0.09,2.9000000000000004,0.4,311,52.28,-3.8000000000000003,1018,,,,,,,,,,,,,,,,,,,,,,,,
4170,2022,3,28,20,0,0,0,0,0,0,0,0,-11.8,109.26,0,0.09,2.9000000000000004,0.4,312,53.04,-3.6,1018,,,,,,,,,,,,,,,,,,,,,,,,
4171,2022,3,28,20,30,0,0,0,0,0,0,0,-11.8,114.48,0,0.09,2.9000000000000004,0.4,314,53.04,-3.6,1018,,,,,,,,,,,,,,,,,,,,,,,,
4172,2022,3,28,21,0,0,0,0,0,0,0,0,-11.700000000000001,119.41,0,0.09,2.9000000000000004,0.4,316,53.53,-3.6,1018,,,,,,,,,,,,,,,,,,,,,,,,
4173,2022,3,28,21,30,0,0,0,0,0,0,0,-11.700000000000001,123.97,0,0.09,2.9000000000000004,0.5,319,54.39,-3.8000000000000003,1019,,,,,,,,,,,,,,,,,,,,,,,,
4174,2022,3,28,22,0,0,0,0,0,0,0,0,-11.700000000000001,128.04,0,0.09,2.9000000000000004,0.5,321,54.75,-3.9000000000000004,1019,,,,,,,,,,,,,,,,,,,,,,,,
4175,2022,3,28,22,30,0,0,0,0,0,0,0,-11.700000000000001,131.49,0,0.09,2.9000000000000004,0.5,323,55.57,-4.1000000000000005,1019,,,,,,,,,,,,,,,,,,,,,,,,
4176,2022,3,28,23,0,0,0,0,0,0,0,4,-11.700000000000001,134.17000000000002,0,0.09,2.9000000000000004,0.5,324,56.33,-4.3,1019,,,,,,,,,,,,,,,,,,,,,,,,
4177,2022,3,28,23,30,0,0,0,0,0,0,4,-11.700000000000001,135.93,0,0.09,2.7,0.5,324,57.24,-4.5,1020,,,,,,,,,,,,,,,,,,,,,,,,
4178,2022,3,29,0,0,0,0,0,0,0,0,4,-11.200000000000001,136.66,0,0.09,2.6,0.5,324,59.82,-4.6000000000000005,1020,,,,,,,,,,,,,,,,,,,,,,,,
4179,2022,3,29,0,30,0,0,0,0,0,0,4,-11.200000000000001,136.3,0,0.09,2.5,0.5,322,60.27,-4.7,1020,,,,,,,,,,,,,,,,,,,,,,,,
4180,2022,3,29,1,0,0,0,0,0,0,0,4,-10.8,134.88,0,0.09,2.4000000000000004,0.5,320,62.72,-4.800000000000001,1020,,,,,,,,,,,,,,,,,,,,,,,,
4181,2022,3,29,1,30,0,0,0,0,0,0,4,-10.8,132.5,0,0.09,2.4000000000000004,0.5,319,63.190000000000005,-4.9,1020,,,,,,,,,,,,,,,,,,,,,,,,
4182,2022,3,29,2,0,0,0,0,0,0,0,0,-10.600000000000001,129.3,0,0.09,2.4000000000000004,0.5,318,64.56,-4.9,1021,,,,,,,,,,,,,,,,,,,,,,,,
4183,2022,3,29,2,30,0,0,0,0,0,0,4,-10.600000000000001,125.42,0,0.09,2.4000000000000004,0.5,318,64.56,-4.9,1021,,,,,,,,,,,,,,,,,,,,,,,,
4184,2022,3,29,3,0,0,0,0,0,0,0,0,-10.4,121.01,0,0.09,2.4000000000000004,0.5,317,65.81,-5,1021,,,,,,,,,,,,,,,,,,,,,,,,
4185,2022,3,29,3,30,0,0,0,0,0,0,0,-10.4,116.2,0,0.09,2.3000000000000003,0.5,315,65.81,-5,1021,,,,,,,,,,,,,,,,,,,,,,,,
4186,2022,3,29,4,0,0,0,0,0,0,0,0,-10.200000000000001,111.07000000000001,0,0.09,2.3000000000000003,0.5,314,67.26,-5.1000000000000005,1021,,,,,,,,,,,,,,,,,,,,,,,,
4187,2022,3,29,4,30,0,0,0,0,0,0,0,-10.200000000000001,105.7,0,0.09,2.3000000000000003,0.5,312,67.33,-5.1000000000000005,1022,,,,,,,,,,,,,,,,,,,,,,,,
4188,2022,3,29,5,0,0,0,0,0,0,0,0,-10.100000000000001,100.17,0,0.09,2.2,0.5,310,68.2,-5.1000000000000005,1022,,,,,,,,,,,,,,,,,,,,,,,,
4189,2022,3,29,5,30,0,0,0,0,0,0,0,-10.100000000000001,94.52,0,0.09,2.5,0.5,309,66.17,-4.7,1022,,,,,,,,,,,,,,,,,,,,,,,,
4190,2022,3,29,6,0,15,138,19,15,138,19,0,-10.100000000000001,88.43,0,0.09,2.9000000000000004,0.5,309,63.86,-4.3,1022,,,,,,,,,,,,,,,,,,,,,,,,
4191,2022,3,29,6,30,38,448,93,38,448,93,0,-10.100000000000001,82.91,0,0.09,3.3000000000000003,0.5,312,60.6,-3.6,1022,,,,,,,,,,,,,,,,,,,,,,,,
4192,2022,3,29,7,0,54,624,192,54,624,192,0,-10.5,77.22,0,0.09,3.7,0.5,315,55.57,-2.8000000000000003,1022,,,,,,,,,,,,,,,,,,,,,,,,
4193,2022,3,29,7,30,66,735,298,66,735,298,0,-10.5,71.56,0,0.09,3.7,0.5,315,52.38,-2,1022,,,,,,,,,,,,,,,,,,,,,,,,
4194,2022,3,29,8,0,74,808,403,74,808,403,0,-10.200000000000001,65.99,0,0.09,3.8000000000000003,0.5,316,50.29,-1.2000000000000002,1022,,,,,,,,,,,,,,,,,,,,,,,,
4195,2022,3,29,8,30,81,861,504,81,861,504,0,-10.200000000000001,60.57,0,0.09,3.8000000000000003,0.5,314,47.09,-0.30000000000000004,1022,,,,,,,,,,,,,,,,,,,,,,,,
4196,2022,3,29,9,0,86,899,597,86,899,597,0,-9.600000000000001,55.38,0,0.09,3.8000000000000003,0.5,312,46.32,0.6000000000000001,1022,,,,,,,,,,,,,,,,,,,,,,,,
4197,2022,3,29,9,30,92,931,684,92,931,684,0,-9.600000000000001,50.52,0,0.09,3.8000000000000003,0.5,310,43.74,1.4000000000000001,1022,,,,,,,,,,,,,,,,,,,,,,,,
4198,2022,3,29,10,0,96,955,758,96,955,758,0,-8.9,46.1,0,0.09,3.8000000000000003,0.4,308,43.71,2.2,1022,,,,,,,,,,,,,,,,,,,,,,,,
4199,2022,3,29,10,30,99,969,816,99,969,816,0,-8.9,42.29,0,0.09,3.9000000000000004,0.4,306,41.85,2.8000000000000003,1021,,,,,,,,,,,,,,,,,,,,,,,,
4200,2022,3,29,11,0,103,977,859,103,977,859,0,-8.4,39.28,0,0.09,4,0.4,304,41.83,3.4000000000000004,1021,,,,,,,,,,,,,,,,,,,,,,,,
4201,2022,3,29,11,30,103,984,886,103,984,886,0,-8.4,37.26,0,0.09,4.1000000000000005,0.4,304,40.96,3.7,1021,,,,,,,,,,,,,,,,,,,,,,,,
4202,2022,3,29,12,0,104,987,898,104,987,898,0,-8.3,36.410000000000004,0,0.09,4.2,0.4,305,40.71,3.9000000000000004,1021,,,,,,,,,,,,,,,,,,,,,,,,
4203,2022,3,29,12,30,127,939,879,102,988,893,0,-8.3,36.81,0,0.09,4.3,0.4,308,40.39,4,1020,,,,,,,,,,,,,,,,,,,,,,,,
4204,2022,3,29,13,0,112,956,861,99,986,872,0,-8.4,38.42,0,0.09,4.4,0.4,310,39.7,4.1000000000000005,1020,,,,,,,,,,,,,,,,,,,,,,,,
4205,2022,3,29,13,30,132,888,801,97,978,834,0,-8.4,41.1,0,0.09,4.5,0.4,313,39.980000000000004,4,1020,,,,,,,,,,,,,,,,,,,,,,,,
4206,2022,3,29,14,0,94,967,782,94,967,782,0,-8.5,44.65,0,0.09,4.5,0.4,315,39.730000000000004,4,1020,,,,,,,,,,,,,,,,,,,,,,,,
4207,2022,3,29,14,30,89,953,716,89,953,716,0,-8.5,48.86,0,0.09,4.4,0.4,317,40.01,3.9000000000000004,1020,,,,,,,,,,,,,,,,,,,,,,,,
4208,2022,3,29,15,0,83,933,637,83,933,637,0,-8.4,53.58,0,0.09,4.3,0.4,319,40.47,3.8000000000000003,1020,,,,,,,,,,,,,,,,,,,,,,,,
4209,2022,3,29,15,30,76,905,547,76,905,547,0,-8.4,58.660000000000004,0,0.09,4,0.4,320,40.76,3.7,1020,,,,,,,,,,,,,,,,,,,,,,,,
4210,2022,3,29,16,0,69,867,449,69,867,449,0,-8.1,64,0,0.09,3.8000000000000003,0.4,321,42.22,3.6,1020,,,,,,,,,,,,,,,,,,,,,,,,
4211,2022,3,29,16,30,62,805,344,62,805,344,0,-8.1,69.51,0,0.09,3,0.4,323,44.35,2.9000000000000004,1020,,,,,,,,,,,,,,,,,,,,,,,,
4212,2022,3,29,17,0,53,714,236,53,714,236,0,-6.6000000000000005,75.14,0,0.09,2.2,0.4,325,52.660000000000004,2.1,1020,,,,,,,,,,,,,,,,,,,,,,,,
4213,2022,3,29,17,30,41,571,132,41,571,132,0,-6.6000000000000005,80.82000000000001,0,0.09,1.8,0.4,327,59.54,0.4,1021,,,,,,,,,,,,,,,,,,,,,,,,
4214,2022,3,29,18,0,24,299,43,24,299,43,0,-6.2,86.45,0,0.09,1.4000000000000001,0.4,330,69.24,-1.3,1021,,,,,,,,,,,,,,,,,,,,,,,,
4215,2022,3,29,18,30,0,0,0,0,0,0,0,-6.2,92.4,0,0.09,1.3,0.4,334,72.36,-1.9000000000000001,1021,,,,,,,,,,,,,,,,,,,,,,,,
4216,2022,3,29,19,0,0,0,0,0,0,0,0,-6.300000000000001,98.06,0,0.1,1.3,0.4,339,74.52,-2.4000000000000004,1021,,,,,,,,,,,,,,,,,,,,,,,,
4217,2022,3,29,19,30,0,0,0,0,0,0,0,-6.300000000000001,103.63,0,0.1,1.2000000000000002,0.4,343,76.27,-2.7,1022,,,,,,,,,,,,,,,,,,,,,,,,
4218,2022,3,29,20,0,0,0,0,0,0,0,0,-6.4,109.04,0,0.1,1.2000000000000002,0.4,348,76.78,-2.9000000000000004,1022,,,,,,,,,,,,,,,,,,,,,,,,
4219,2022,3,29,20,30,0,0,0,0,0,0,0,-6.4,114.24000000000001,0,0.1,1.2000000000000002,0.4,352,77.93,-3.1,1022,,,,,,,,,,,,,,,,,,,,,,,,
4220,2022,3,29,21,0,0,0,0,0,0,0,0,-6.4,119.16,0,0.1,1.1,0.4,357,78.60000000000001,-3.2,1022,,,,,,,,,,,,,,,,,,,,,,,,
4221,2022,3,29,21,30,0,0,0,0,0,0,0,-6.4,123.69,0,0.1,1.1,0.4,182,79.18,-3.3000000000000003,1022,,,,,,,,,,,,,,,,,,,,,,,,
4222,2022,3,29,22,0,0,0,0,0,0,0,0,-6.4,127.74000000000001,0,0.1,1.1,0.4,8,79.96000000000001,-3.4000000000000004,1022,,,,,,,,,,,,,,,,,,,,,,,,
4223,2022,3,29,22,30,0,0,0,0,0,0,0,-6.4,131.16,0,0.1,1,0.5,15,79.96000000000001,-3.4000000000000004,1022,,,,,,,,,,,,,,,,,,,,,,,,
4224,2022,3,29,23,0,0,0,0,0,0,0,0,-6.300000000000001,133.82,0,0.1,1,0.5,21,81.24,-3.5,1022,,,,,,,,,,,,,,,,,,,,,,,,
4225,2022,3,29,23,30,0,0,0,0,0,0,0,-6.2,135.56,0,0.1,1,0.5,25,81.31,-3.5,1023,,,,,,,,,,,,,,,,,,,,,,,,
4226,2022,3,30,0,0,0,0,0,0,0,0,0,-6.2,136.27,0,0.1,0.9,0.5,30,81.5,-3.5,1023,,,,,,,,,,,,,,,,,,,,,,,,
4227,2022,3,30,0,30,0,0,0,0,0,0,4,-6.2,135.91,0,0.1,0.9,0.5,31,80.89,-3.4000000000000004,1023,,,,,,,,,,,,,,,,,,,,,,,,
4228,2022,3,30,1,0,0,0,0,0,0,0,4,-6.300000000000001,134.49,0,0.1,0.9,0.6000000000000001,31,80.57000000000001,-3.4000000000000004,1023,,,,,,,,,,,,,,,,,,,,,,,,
4229,2022,3,30,1,30,0,0,0,0,0,0,0,-6.300000000000001,132.11,0,0.1,0.9,0.6000000000000001,29,79.97,-3.3000000000000003,1023,,,,,,,,,,,,,,,,,,,,,,,,
4230,2022,3,30,2,0,0,0,0,0,0,0,0,-6.4,128.92000000000002,0,0.1,0.9,0.6000000000000001,27,78.75,-3.2,1023,,,,,,,,,,,,,,,,,,,,,,,,
4231,2022,3,30,2,30,0,0,0,0,0,0,4,-6.4,125.06,0,0.1,0.8,0.6000000000000001,27,77.59,-3,1023,,,,,,,,,,,,,,,,,,,,,,,,
4232,2022,3,30,3,0,0,0,0,0,0,0,4,-6.1000000000000005,120.66,0,0.1,0.8,0.6000000000000001,27,77.81,-2.8000000000000003,1023,,,,,,,,,,,,,,,,,,,,,,,,
4233,2022,3,30,3,30,0,0,0,0,0,0,4,-6.1000000000000005,115.86,0,0.1,0.8,0.7000000000000001,30,76.67,-2.6,1023,,,,,,,,,,,,,,,,,,,,,,,,
4234,2022,3,30,4,0,0,0,0,0,0,0,0,-5.5,110.74000000000001,0,0.1,0.7000000000000001,0.7000000000000001,33,79.13,-2.4000000000000004,1023,,,,,,,,,,,,,,,,,,,,,,,,
4235,2022,3,30,4,30,0,0,0,0,0,0,4,-5.5,105.38,0,0.1,0.7000000000000001,0.7000000000000001,34,79.13,-2.4000000000000004,1023,,,,,,,,,,,,,,,,,,,,,,,,
4236,2022,3,30,5,0,0,0,0,0,0,0,0,-5.2,99.85000000000001,0,0.1,0.7000000000000001,0.8,36,80.24,-2.3000000000000003,1024,,,,,,,,,,,,,,,,,,,,,,,,
4237,2022,3,30,5,30,0,0,0,0,0,0,0,-5.2,94.21000000000001,0,0.1,0.7000000000000001,0.8,37,77.34,-1.8,1024,,,,,,,,,,,,,,,,,,,,,,,,
4238,2022,3,30,6,0,12,1,12,15,121,19,7,-5,88.15,64,0.1,0.7000000000000001,0.9,37,76.04,-1.3,1024,,,,,,,,,,,,,,,,,,,,,,,,
4239,2022,3,30,6,30,57,33,61,41,407,93,7,-5,82.61,57,0.1,1,0.9,42,72.77,-0.7000000000000001,1024,,,,,,,,,,,,,,,,,,,,,,,,
4240,2022,3,30,7,0,103,155,138,57,579,188,4,-6.300000000000001,76.92,0,0.1,1.2000000000000002,1,47,63.33,-0.2,1024,,,,,,,,,,,,,,,,,,,,,,,,
4241,2022,3,30,7,30,88,579,274,69,690,291,0,-6.300000000000001,71.25,0,0.1,1.3,1,51,60.2,0.5,1024,,,,,,,,,,,,,,,,,,,,,,,,
4242,2022,3,30,8,0,89,718,385,78,762,392,0,-7.5,65.67,0,0.1,1.4000000000000001,1.1,55,52.480000000000004,1.2000000000000002,1024,,,,,,,,,,,,,,,,,,,,,,,,
4243,2022,3,30,8,30,161,545,432,86,811,489,0,-7.5,60.24,0,0.1,1.4000000000000001,1.2000000000000002,62,49.92,1.9000000000000001,1024,,,,,,,,,,,,,,,,,,,,,,,,
4244,2022,3,30,9,0,156,647,527,95,844,578,0,-8.200000000000001,55.050000000000004,0,0.1,1.4000000000000001,1.2000000000000002,69,44.94,2.6,1024,,,,,,,,,,,,,,,,,,,,,,,,
4245,2022,3,30,9,30,272,210,407,111,841,650,8,-8.200000000000001,50.17,11,0.1,1.3,1.4000000000000001,82,43.07,3.2,1024,,,,,,,,,,,,,,,,,,,,,,,,
4246,2022,3,30,10,0,322,63,366,135,822,709,5,-7.800000000000001,45.74,4,0.1,1.2000000000000002,1.5,95,42.22,3.9000000000000004,1023,,,,,,,,,,,,,,,,,,,,,,,,
4247,2022,3,30,10,30,226,6,230,158,801,754,4,-7.800000000000001,41.92,4,0.1,1.2000000000000002,1.7000000000000002,121,40.2,4.6000000000000005,1023,,,,,,,,,,,,,,,,,,,,,,,,
4248,2022,3,30,11,0,184,0,184,188,764,783,4,-6.7,38.89,0,0.1,1.2000000000000002,1.8,147,41.53,5.300000000000001,1022,,,,,,,,,,,,,,,,,,,,,,,,
4249,2022,3,30,11,30,163,1,164,207,742,801,5,-6.7,36.86,0,0.1,1.4000000000000001,2,164,40.39,5.7,1022,,,,,,,,,,,,,,,,,,,,,,,,
4250,2022,3,30,12,0,131,0,131,232,704,801,5,-5.4,36.02,0,0.1,1.7000000000000002,2.1,182,43.12,6.2,1021,,,,,,,,,,,,,,,,,,,,,,,,
4251,2022,3,30,12,30,105,0,105,208,738,802,4,-5.4,36.44,0,0.1,1.9000000000000001,2.1,190,42.2,6.5,1020,,,,,,,,,,,,,,,,,,,,,,,,
4252,2022,3,30,13,0,135,0,135,177,781,792,4,-3.9000000000000004,38.08,0,0.1,2.2,2.1,197,46.160000000000004,6.9,1020,,,,,,,,,,,,,,,,,,,,,,,,
4253,2022,3,30,13,30,209,1,210,163,790,761,4,-3.9000000000000004,40.78,0,0.1,2.4000000000000004,2,199,44.26,7.5,1019,,,,,,,,,,,,,,,,,,,,,,,,
4254,2022,3,30,14,0,316,19,330,144,801,717,4,-2.2,44.36,0,0.1,2.6,2,202,48.25,8.1,1019,,,,,,,,,,,,,,,,,,,,,,,,
4255,2022,3,30,14,30,314,53,349,131,792,655,4,-2.2,48.6,0,0.1,2.6,2,201,47.230000000000004,8.4,1018,,,,,,,,,,,,,,,,,,,,,,,,
4256,2022,3,30,15,0,296,91,350,118,781,584,4,-0.8,53.34,0,0.1,2.6,2,201,51.59,8.6,1018,,,,,,,,,,,,,,,,,,,,,,,,
4257,2022,3,30,15,30,231,161,315,106,750,499,3,-0.8,58.43,0,0.1,2.4000000000000004,2,195,51.94,8.5,1018,,,,,,,,,,,,,,,,,,,,,,,,
4258,2022,3,30,16,0,120,592,381,94,712,408,0,0.5,63.79,0,0.1,2.3000000000000003,2,189,57.65,8.4,1017,,,,,,,,,,,,,,,,,,,,,,,,
4259,2022,3,30,16,30,82,647,311,82,647,311,0,0.5,69.31,0,0.1,2.1,1.9000000000000001,179,61.7,7.4,1017,,,,,,,,,,,,,,,,,,,,,,,,
4260,2022,3,30,17,0,68,555,212,68,555,212,0,1.9000000000000001,74.95,0,0.1,1.8,1.8,169,73.33,6.300000000000001,1016,,,,,,,,,,,,,,,,,,,,,,,,
4261,2022,3,30,17,30,57,267,100,52,402,117,0,1.9000000000000001,80.64,18,0.1,1.9000000000000001,1.8,164,79.12,5.2,1016,,,,,,,,,,,,,,,,,,,,,,,,
4262,2022,3,30,18,0,27,128,35,28,176,39,0,1.5,86.27,32,0.1,2,1.7000000000000002,159,83.63,4,1016,,,,,,,,,,,,,,,,,,,,,,,,
4263,2022,3,30,18,30,2,7,2,2,7,2,0,1.5,92.2,0,0.1,2.1,1.7000000000000002,156,84.14,3.9000000000000004,1015,,,,,,,,,,,,,,,,,,,,,,,,
4264,2022,3,30,19,0,0,0,0,0,0,0,0,1.6,97.86,0,0.09,2.3000000000000003,1.6,154,85.69,3.8000000000000003,1015,,,,,,,,,,,,,,,,,,,,,,,,
4265,2022,3,30,19,30,0,0,0,0,0,0,0,1.6,103.42,0,0.09,2.2,1.6,154,87.43,3.5,1014,,,,,,,,,,,,,,,,,,,,,,,,
4266,2022,3,30,20,0,0,0,0,0,0,0,0,1.7000000000000002,108.82000000000001,0,0.09,2.1,1.6,153,90.81,3.1,1014,,,,,,,,,,,,,,,,,,,,,,,,
4267,2022,3,30,20,30,0,0,0,0,0,0,0,1.7000000000000002,114.01,0,0.09,1.8,1.6,155,93.33,2.7,1013,,,,,,,,,,,,,,,,,,,,,,,,
4268,2022,3,30,21,0,0,0,0,0,0,0,0,1.9000000000000001,118.9,0,0.09,1.6,1.7000000000000002,156,97.52,2.3000000000000003,1013,,,,,,,,,,,,,,,,,,,,,,,,
4269,2022,3,30,21,30,0,0,0,0,0,0,0,1.9000000000000001,123.42,0,0.09,1.5,1.8,159,98.21000000000001,2.2,1013,,,,,,,,,,,,,,,,,,,,,,,,
4270,2022,3,30,22,0,0,0,0,0,0,0,0,2,127.44,0,0.09,1.4000000000000001,2,161,100,2,1012,,,,,,,,,,,,,,,,,,,,,,,,
4271,2022,3,30,22,30,0,0,0,0,0,0,3,2.5,130.84,0,0.09,1.7000000000000002,2.1,174,96.15,3.1,1012,,,,,,,,,,,,,,,,,,,,,,,,
4272,2022,3,30,23,0,0,0,0,0,0,0,3,3.8000000000000003,133.47,0,0.09,2,2.3000000000000003,186,97.03,4.2,1012,,,,,,,,,,,,,,,,,,,,,,,,
4273,2022,3,30,23,30,0,0,0,0,0,0,0,3.8000000000000003,135.19,0,0.09,2,2.4000000000000004,192,91.67,5,1011,,,,,,,,,,,,,,,,,,,,,,,,
4274,2022,3,31,0,0,0,0,0,0,0,0,0,5.2,135.89000000000001,0,0.09,2.1,2.4000000000000004,198,96.06,5.800000000000001,1011,,,,,,,,,,,,,,,,,,,,,,,,
4275,2022,3,31,0,30,0,0,0,0,0,0,0,5.2,135.51,0,0.09,2.1,2.5,198,95.31,5.9,1010,,,,,,,,,,,,,,,,,,,,,,,,
4276,2022,3,31,1,0,0,0,0,0,0,0,7,6,134.09,0,0.09,2,2.5,197,100,6,1010,,,,,,,,,,,,,,,,,,,,,,,,
4277,2022,3,31,1,30,0,0,0,0,0,0,0,6.6000000000000005,131.72,0,0.09,2.3000000000000003,2.4000000000000004,195,98.27,6.9,1010,,,,,,,,,,,,,,,,,,,,,,,,
4278,2022,3,31,2,0,0,0,0,0,0,0,0,7.800000000000001,128.54,0,0.09,2.7,2.4000000000000004,193,100,7.800000000000001,1009,,,,,,,,,,,,,,,,,,,,,,,,
4279,2022,3,31,2,30,0,0,0,0,0,0,0,8.6,124.69,0,0.09,2.9000000000000004,2.2,193,99.51,8.700000000000001,1009,,,,,,,,,,,,,,,,,,,,,,,,
4280,2022,3,31,3,0,0,0,0,0,0,0,0,9.5,120.31,0,0.09,3.2,2,193,100,9.5,1008,,,,,,,,,,,,,,,,,,,,,,,,
4281,2022,3,31,3,30,0,0,0,0,0,0,0,10,115.52,0,0.09,3.5,1.9000000000000001,194,100,10,1008,,,,,,,,,,,,,,,,,,,,,,,,
4282,2022,3,31,4,0,0,0,0,0,0,0,0,10.600000000000001,110.41,0,0.09,3.7,1.8,195,100,10.600000000000001,1008,,,,,,,,,,,,,,,,,,,,,,,,
4283,2022,3,31,4,30,0,0,0,0,0,0,0,10.8,105.06,0,0.09,3.8000000000000003,1.9000000000000001,195,100,10.8,1007,,,,,,,,,,,,,,,,,,,,,,,,
4284,2022,3,31,5,0,0,0,0,0,0,0,3,11,99.54,0,0.09,3.8000000000000003,1.9000000000000001,196,100,11,1007,,,,,,,,,,,,,,,,,,,,,,,,
